191887453,1654975153.567 1654976942.321 1654976942.911 1654977665.985 1655116029.342 1655151816.039 1655152598.633 1655153681.034 1655157701.453
191887540,1654975452.008 1654976987.524 1654976988.098 1654977667.785 1655116029.948 1655160300.229 1655160780.598 1655162586.859 1655181368.052
191887578,1654975452.093 1654977006.318 1654977006.913 1654977668.472 1655116030.034 1655159639.632 1655159758.176 1655160451.133 1655175996.596
191887860,1654975453.441 1654977215.358 1654977215.963 1655116032.271 1655160449.850 1655162405.782 1655163156.196 1655181366.079
191887999,1654975752.693 1654977322.653 1654977323.135 1654977657.112 1655116033.467 1655154883.661 1655155035.135 1655159097.060 1655181370.931
191888037,1654977358.951 1654977658.260 1655116033.690 1655154282.006 1655155096.470 1655159307.994 1655178194.389
191888090,1654975752.880 1654977388.648 1654977389.486 1654977660.151 1655116033.853 1655154164.027 1655155334.817 1655159066.618 1655181323.157
191888427,1654977660.631 1654977661.720 1654978888.546 1655116036.858 1655153411.026 1655154462.883 1655154824.859 1655157671.167
191888463,1654976052.740 1654977689.308 1654977689.866 1654978911.569 1655116037.342 1655152778.780 1655158766.380 1655159698.364 1655181321.811
191888485,1654976052.965 1654977704.755 1654977705.348 1654978912.147 1655116037.628 1655158495.433 1655162137.826 1655162525.154 1655175718.003
191888526,1654976053.188 1654977734.396 1654977735.196 1654978912.922 1655116038.234 1655180414.334 1655180415.255 1655182701.533 1655182735.066
191888832,1654976352.224 1654977953.888 1654977954.578 1654978918.492 1655116051.602 1655160389.318 1655160510.104 1655163158.332 1655181414.674
191888921,1654976352.784 1654978029.356 1654978030.052 1654978920.346 1655116052.108 1655158737.196 1655158886.411 1655159339.091 1655181381.752
191889074,1654976353.476 1654978131.154 1654978131.641 1654978923.349 1655068054.916 1655140443.536 1655140443.746 1655149198.838 1655158146.787
191889104,1654976353.406 1654978163.019 1654978163.474 1654978923.705 1655067766.152 1655125012.796 1655125072.867 1655128712.400 1655158151.947
191889394,1654978364.014 1654978364.514 1654978929.786 1655116055.089 1655152208.324 1655153200.693 1655154341.798 1655157701.260
191889929,1654976953.765 1654978743.619 1654978744.095 1654979967.429 1655116059.249 1655153319.859 1655154596.585 1655159038.420 1655178164.651
191890080,1654977252.467 1654978858.756 1654978859.207 1654979970.455 1655116060.637 1655162076.009 1655175359.139 1655175689.532 1655181369.189
191890446,1654977552.014 1654979112.196 1654979112.765 1654979978.052 1655116063.736 1655152870.392 1655159216.831 1655160931.428 1655175939.633
191890678,1654977553.699 1654979276.776 1654979277.486 1654979982.750 1655116065.768 1655160088.453 1655160089.025 1655163188.630 1655181952.065
191890679,1654977553.481 1654979279.174 1654979280.098 1654979983.154 1655116065.943 1655159908.732 1655160030.040 1655163158.838 1655175896.163
191890846,1654977852.767 1654979402.578 1654979403.447 1654979995.550 1655116067.674 1655151181.709 1655152808.265 1655153713.271 1655156885.066
191890895,1654977852.843 1654979432.760 1654979433.231 1654979996.686 1655116068.161 1655160269.794 1655160842.090 1655161322.020 1655178191.292
191890961,1654977853.791 1654979471.899 1654979473.226 1654979997.781 1655116068.684 1655160871.348 1655160871.586 1655161293.845 1655175671.324
191891480,1654978153.227 1654979845.394 1654979845.880 1654981227.682 1655116049.894 1655158194.864 1655158195.139 1655161442.157 1655181391.946
191891490,1654979852.761 1654981227.806 1655116050.520 1655159308.947 1655159399.362 1655163817.908 1655181330.303
191891571,1654978154.587 1654979926.175 1654979927.186 1654981229.749 1655116051.358 1655159006.177 1655159999.844 1655163188.989 1655175883.309
191891628,1654978452.688 1654979977.001 1654979977.577 1654981232.156 1655116051.562 1655160781.215 1655166824.823 1655167154.272 1655181853.842
191891929,1654978453.514 1654980185.164 1654980185.859 1654981261.846 1655116053.929 1655160811.501 1655161262.208 1655163459.514 1655181970.559
191892289,1654978753.030 1654980469.549 1654980470.009 1654981268.499 1655116056.394 1655159848.826 1655161442.296 1655163247.467 1655181904.811
191892436,1654979051.742 1654980577.785 1654980578.383 1654981271.720 1655120288.330 1655162736.365 1655164178.880 1655166555.137 1655175876.428
191892614,1654979053.721 1654980698.726 1654980699.220 1654981275.041 1655120289.853 1655160661.019 1655161622.661 1655162916.742 1655178184.180
191892667,1654979052.899 1654980739.854 1654980740.660 1654981276.204 1655120289.763 1655160900.930 1655160995.411 1655163489.018 1655181340.119
191892838,1654979351.859 1654980883.330 1654980883.870 1654981260.536 1655120290.737 1655163248.439 1655163908.892 1655166432.456 1655175909.040
191892941,1654979353.167 1654980936.666 1654980937.178 1654981263.523 1655120291.336 1655162976.441 1655163879.210 1655170191.878 1655181428.422
191892980,1654980962.916 1654980963.530 1654981263.049 1655120291.884 1655163006.593 1655163758.725 1655164511.215 1655181434.079
191893193,1654979353.564 1654981126.515 1654981126.996 1654982464.090 1655120296.954 1655161443.872 1655161592.533 1655166733.167 1655181900.519
191893204,1654979353.713 1654981137.934 1654981138.471 1654982464.571 1655120297.283 1655161622.736 1655161895.386 1655166853.342 1655181339.487
191893214,1654979353.587 1654981145.634 1654982464.932 1655120297.209 1655161564.544 1655161954.077 1655166733.010 1655175779.167
191893443,1654979653.336 1654981317.934 1654981318.517 1654982467.263 1655067848.917 1655164389.938 1655164390.439 1655166465.409 1655178187.640
191893578,1654979653.384 1654981405.298 1654981405.807 1654982471.911 1655120301.626 1655163908.838 1655164027.867 1655174399.445 1655175839.382
191893629,1654979653.682 1654981447.398 1654982473.061 1655120302.244 1655167035.224 1655167093.816 1655174728.760 1655178183.486
191893659,1654979952.601 1654981473.494 1654981473.994 1654982474.126 1655068025.429 1655133554.247 1655133554.585 1655136111.104 1655157153.613
191893705,1654979952.942 1654981512.148 1654981514.046 1654982474.602 1655067854.309 1655164088.621 1655164089.214 1655166251.902 1655181438.967
191893765,1654979953.188 1654981559.638 1654981560.171 1654982475.728 1655120304.218 1655163580.074 1655163607.648 1655166643.287 1655181407.062
191893976,1654979953.432 1654981705.097 1654981705.730 1654982479.095 1655067859.217 1655180265.107 1655180265.433 1655182762.706 1655182856.583
191894001,1654979953.840 1654981729.728 1654981730.278 1654982479.659 1655067859.819 1655163728.861 1655163729.247 1655167755.046 1655181439.715
191894162,1654980253.295 1654981848.454 1654981849.157 1654982483.079 1655120309.451 1655166403.701 1655167874.604 1655168777.825 1655181514.476
191894219,1654980252.940 1654981878.768 1654981879.327 1654982484.258 1655120310.325 1655167334.962 1655167396.828 1655167756.177 1655178261.257
191894641,1654980553.604 1654982187.219 1654982187.917 1654982498.604 1655120317.186 1655167214.849 1655168055.916 1655175689.843 1655181952.721
191894655,1654980553.358 1654982193.616 1654982194.078 1654982498.574 1655120317.355 1655168748.563 1655169650.833 1655174427.664 1655178166.923
191894812,1654980553.855 1654982312.282 1654982312.765 1654983545.429 1655120318.512 1655168596.912 1655169709.065 1655175479.674 1655181441.457
191894895,1654982369.332 1654982370.283 1654983546.959 1655120319.012 1655169318.112 1655169319.106 1655172715.250 1655181461.152
191894916,1654980851.963 1654982390.649 1654982391.710 1654983548.088 1655120319.114 1655163336.822 1655167033.706 1655169318.307 1655178164.078
191895074,1654980852.652 1654982519.643 1654982520.439 1654983545.161 1655120319.861 1655163369.876 1655167814.491 1655169890.447 1655178197.603
191895104,1654980853.152 1654982546.755 1654982547.352 1654983546.330 1655067820.233 1655135997.383 1655136057.413 1655140702.023 1655157733.577
191895335,1654981154.061 1654982723.029 1654982724.572 1654983550.884 1655120321.745 1655163518.006 1655173615.981 1655174129.115 1655175698.694
191895377,1654981154.073 1654982761.095 1654982761.758 1654983551.841 1655120321.815 1655164240.154 1655170190.286 1655175060.918 1655181403.626
191895417,1654981154.396 1654982804.508 1654982805.055 1654983552.871 1655120322.200 1655166975.171 1655167994.839 1655168868.634 1655176054.478
191895785,1654981452.978 1654983081.220 1654983082.049 1654983560.891 1655120297.588 1655168927.016 1655169500.650 1655175300.478 1655175886.059
191895831,1654981453.834 1654983178.731 1654983179.764 1654983562.096 1655120299.135 1655170069.692 1655170069.939 1655176020.655 1655181427.984
191895998,1654981752.085 1654983451.487 1654983452.082 1654984836.941 1655120301.341 1655166462.040 1655168235.928 1655174732.564 1655181898.846
191896043,1654981752.625 1654983515.502 1654983516.855 1654984838.613 1655120302.322 1655162677.812 1655168086.924 1655168388.158 1655181427.227
191896089,1654982051.513 1654983615.505 1654983616.057 1654984840.554 1655120303.288 1655163368.857 1655164209.322 1655167876.548 1655181395.148
191896327,1654982351.824 1654984034.558 1654984035.618 1654984844.628 1655067844.758 1655169919.597 1655169920.182 1655174578.721 1655181425.984
191896440,1654982651.790 1654984260.761 1654984261.556 1654984838.340 1655067848.259 1655179091.924 1655179092.970 1655181919.441 1655182081.312
191896511,1654982652.384 1654984393.471 1654984394.471 1654984840.215 1655120311.284 1655169949.511 1655173525.821 1655175480.204 1655181477.582
191896643,1654982952.022 1654984625.622 1654984626.315 1654985889.226 1655120314.134 1655169079.014 1655169141.040 1655169949.444 1655181433.683
191896787,1654983251.904 1654984849.026 1654984849.805 1654985896.302 1655120324.622 1655167066.136 1655167604.577 1655174399.243 1655181475.957
191896891,1654983252.603 1654985014.815 1654985015.806 1654985900.219 1655067858.725 1655180263.944 1655180264.577 1655182853.354
191896968,1654983551.835 1654985130.320 1654985130.813 1654985902.465 1655120326.472 1655178195.357 1655180506.492
191896993,1654983551.843 1654985169.759 1654985170.604 1654985902.961 1655120326.624 1655180687.653 1655180807.228 1655183092.640
191897001,1654983552.399 1654985190.893 1654985191.517 1654985903.280 1655120327.197 1655177799.508 1655180654.067 1655184837.500
191897043,1654983552.140 1654985249.113 1654985249.736 1654985904.142 1655120327.335 1655164509.400 1655169859.099 1655173857.383 1655181458.623
191897046,1654983552.231 1654985247.990 1654985248.617 1654985904.284 1655120327.327 1655169680.173 1655174818.276 1655175848.224 1655181466.043
191897063,1654983552.108 1654985269.751 1654985270.449 1654985904.609 1655120327.454 1655167725.071 1655177559.047 1655177800.256 1655179307.926
191897106,1654983552.142 1654985349.540 1654985350.097 1654985905.713 1655120327.942 1655174910.192 1655175059.915 1655176413.164 1655181454.016
191897182,1654983852.337 1654985471.111 1654985471.611 1654985889.731 1655120328.614 1655167755.148 1655174849.547 1655177767.785 1655181446.403
191897229,1654983852.297 1654985558.209 1654985558.920 1654985891.870 1655120329.135 1655167063.144 1655167666.281 1655168569.615 1655181450.547
191897461,1654984451.443 1654985979.277 1654985980.631 1654987152.878 1655120332.982 1655174399.808 1655175786.783 1655176988.555 1655179278.471
191897477,1654984451.895 1654986005.996 1654986006.498 1654987152.849 1655120333.747 1655166642.619 1655166643.664 1655175300.941 1655181449.132
191897593,1654984452.030 1654986178.704 1654986179.377 1654987155.932 1655067871.403 1655125011.966 1655125012.200 1655129136.253 1655157043.379
191897620,1654984452.234 1654986241.854 1654986242.282 1654987156.431 1655120337.397 1655166491.963 1655166552.091 1655174399.179 1655178221.155
191897641,1654984751.532 1654986279.529 1654986280.301 1654987157.139 1655120337.694 1655167333.865 1655167845.554 1655175750.823 1655181450.875
191897709,1654984752.012 1654986398.748 1654986399.279 1654987158.712 1655120339.106 1655167423.793 1655168205.913 1655175029.823 1655181504.930
191897714,1654984751.783 1654986401.235 1654986401.660 1654987159.047 1654995106.469 1655120339.036 1655166762.204 1655179843.944 1655180053.631 1655180217.129
191897748,1654984752.292 1654986449.009 1654986449.751 1654987159.648 1655120339.494 1655166642.061 1655176721.888 1655176958.141 1655178173.912
191897871,1654985051.719 1654986644.775 1654986645.384 1654987162.622 1655120341.695 1655167304.949 1655169409.061 1655174788.747 1655175946.134
191897893,1654985052.153 1654986697.465 1654986698.116 1654987163.132 1655120342.256 1655166432.894 1655168929.705 1655174668.460 1655175920.583
191897978,1654985351.813 1654986871.550 1654986872.321 1654987165.291 1655067881.149 1655140714.202 1655140714.393 1655155544.358 1655157732.386
191897993,1654985351.784 1654986900.650 1654986901.344 1654987165.584 1655120344.717 1655168837.334 1655169377.709 1655169861.347 1655181491.885
191898026,1654985352.408 1654986943.816 1654986944.426 1654987166.656 1655120345.111 1655163698.574 1655164510.276 1655168837.760 1655181482.687
191898038,1654985351.811 1654986966.653 1654986967.164 1654987166.682 1655067882.444 1655175181.026 1655175181.566 1655177679.980 1655178172.234
191898105,1654985352.303 1654987087.428 1654987088.143 1654988383.936 1655120346.683 1655163518.908 1655164419.545 1655169257.887 1655181485.137
191898127,1654985352.401 1654987124.016 1654987124.499 1654988384.672 1655120347.021 1655180355.232 1655180474.464 1655183245.029
191898197,1654985651.640 1654987249.728 1654987250.598 1654988385.731 1655120348.843 1655166130.931 1655168506.806 1655174399.852 1655176036.294
191898284,1654985652.380 1654987397.293 1654987398.083 1654988387.799 1655120349.958 1655163246.589 1655168456.901 1655169799.638 1655175952.648
191898349,1654985951.901 1654987503.313 1654987503.988 1654988412.730 1655120342.565 1655163969.020 1655166342.603 1655168116.056 1655175783.220
191898387,1654985952.203 1654987559.096 1654987559.841 1654988413.350 1655120343.247 1655163968.278 1655164179.142 1655166522.621 1655175876.778
191898446,1654985952.713 1654987673.345 1654987674.411 1654988415.242 1655067896.990 1655140833.544 1655140833.896 1655149020.129 1655157793.072
191898496,1654986252.350 1654987751.990 1654987752.800 1654988416.418 1655120345.810 1655166552.328 1655176203.523 1655176473.000 1655178207.427
191898533,1654986251.568 1654986253.562 1654986254.165 1654987157.014 1655067872.474 1655162917.121 1655162917.771 1655166523.963 1655175873.899
191898534,1654986251.835 1654987826.930 1654987827.872 1654988417.368 1655120346.077 1655166583.090 1655167005.727
191898540,1654986251.894 1654987833.891 1654987834.417 1654988417.465 1655120346.515 1655166793.646 1655168266.011 1655169889.718 1655181966.206
191898610,1654986251.722 1654987927.509 1654987928.914 1654988418.955 1655120348.273 1655163488.079 1655166342.224 1655166704.325 1655181506.167
191898616,1654986252.183 1654987932.714 1654987933.309 1654988419.237 1655068037.059 1655150219.728 1655150219.942 1655154522.555 1655156930.410
191898647,1654986252.352 1654987989.121 1654987989.940 1654988420.078 1655120348.520 1655163547.251 1655166852.598 1655167634.024 1655178272.378
191898772,1654986551.814 1654988208.729 1654988208.945 1654989494.810 1655129043.970 1655186612.707 1655186823.949
191898861,1654986851.813 1654988377.285 1654988377.792 1654989497.254 1655129044.922 1655186313.062
191898938,1654986852.907 1654988487.910 1654988488.769 1654988624.221 1655071685.486 1655113225.292 1655113226.407 1655115236.704 1655115587.942
191899085,1654987152.073 1654988764.181 1654988764.887 1654989504.124 1655129073.592 1655178519.445 1655178611.622 1655180505.184 1655181185.987
191899829,1654988351.865 1654990000.674 1654990001.723 1654990791.443 1655129083.257 1655179632.910 1655180355.051 1655184928.590
191900179,1654988952.220 1654990529.406 1654990529.897 1654990800.782 1655129090.681 1655187845.160 1655188237.022
191900268,1654988952.076 1654990662.470 1654990663.240 1654992022.803 1655129092.158 1655177827.997 1655177828.491 1655178489.654 1655181507.980
191900500,1654989376.186 1654991021.180 1654991022.072 1654992029.709 1655112285.313 1655124590.304 1655124591.087 1655124893.419 1655156457.332
191900564,1654989376.494 1654991113.866 1654991114.403 1654992034.012 1655129104.557 1655176806.696 1655182372.327
191901150,1654990579.268 1654992088.844 1654992089.644 1654993139.173 1655026633.413 1655154358.777 1655154359.119 1655160870.869 1655175733.681
191901474,1654990880.081 1654992639.057 1654992639.514 1654993151.442 1655129088.108 1655177317.033 1655177469.239 1655178371.080 1655181206.272
191901519,1654991179.361 1654992721.110 1654992722.259 1655129089.067 1655176322.564 1655177768.889 1655179394.266 1655181525.816
191901656,1654991180.787 1654992935.574 1654992936.072 1654993158.303 1655129091.531 1655176987.680 1655179724.795 1655180565.730 1655181902.539
191901710,1654991479.642 1654993027.415 1654993027.860 1654994367.890 1655129093.158 1655179092.631 1655179571.936
191901862,1654991480.525 1654993265.091 1654993265.783 1654994370.939 1655129096.714 1655179060.737 1655181347.611
191901909,1654991779.515 1654993357.252 1654993357.804 1654994372.496 1655129098.502 1655179451.511 1655182551.978
191901971,1654991779.642 1654993474.732 1654993475.249 1654994373.798 1655129100.543 1655179423.273 1655179483.033 1655181228.382 1655182063.855
191902113,1654992079.822 1654993681.740 1654993741.755 1654994376.763 1655129106.853 1655186491.714 1655187394.701
191902182,1654992080.378 1654993829.186 1654993830.133 1654994398.272 1655129110.769 1655176291.753 1655179481.217 1655182222.406 1655182792.611
191902268,1654992379.307 1654993914.290 1654993915.035 1654994398.513 1655129111.900 1655178791.184 1655179692.320 1655185950.972
191902493,1654992679.777 1654994224.299 1654994224.782 1654995631.142 1655129118.249 1655176866.061 1655179151.550 1655181649.759 1655182043.000
191902572,1654992680.468 1654994345.975 1654994346.514 1654995632.249 1655129120.244 1655177980.225 1655179181.007 1655180355.561 1655181576.718
191902684,1654992979.557 1654994496.280 1654994497.144 1654995635.759 1655112345.279 1655149140.383 1655149468.221 1655156712.109
191902852,1654992979.862 1654994758.908 1654994759.673 1654995645.384 1655112291.376 1655166434.483 1655166435.695 1655166764.201 1655176024.829
191903018,1654993280.416 1654995028.753 1654995029.240 1654995637.036 1655129099.468 1655178791.135 1655179963.070 1655183062.909
191903076,1654993579.816 1654995139.587 1654995140.211 1654995639.907 1655147211.155 1655147211.388 1655150851.721 1655157802.095
191903578,1654994180.808 1654995884.481 1654995885.424 1654996723.367 1655129119.118 1655181199.546 1655181225.390 1655185680.805
191903631,1654994181.142 1654995938.845 1654995939.329 1654996724.540 1655129120.876 1655181257.669 1655181472.708 1655185861.661
191903926,1654994782.112 1654996317.273 1654996317.933 1654996731.950 1655026633.636 1655135477.153 1655135537.155 1655137613.472 1655157807.342
191904417,1654995382.669 1654997001.110 1654997001.658 1654997988.796 1655026638.664 1655148623.564 1655148624.166 1655151062.716 1655157791.086
191904423,1654995382.284 1654997013.916 1654997014.770 1654997989.001 1655026638.879 1655142726.856 1655142787.121 1655144743.444 1655157783.033
191904544,1654995383.480 1654997150.287 1654997150.906 1655129130.699 1655185318.893 1655185950.043 1655187787.049
191904554,1654995382.982 1654997163.375 1654997164.017 1654997991.790 1655129130.723 1655185830.419 1655185919.892 1655187784.567
191904645,1654995682.623 1654997305.088 1654997305.792 1654997994.470 1655129131.800 1655187574.581 1655187906.084
191905148,1654996282.844 1654998016.506 1654998017.347 1654999213.617 1655112297.376 1655137463.016 1655137463.970 1655138248.642 1655157192.715
191905489,1654996882.634 1654998486.800 1654998487.363 1654999221.732 1655112350.578 1655141976.694 1655141977.070 1655144112.258 1655156978.018
191906453,1654998083.848 1654999794.476 1654999795.016 1655000336.287 1655026679.801 1655182644.383 1655182644.647 1655186793.419
191907058,1654998983.744 1655000561.586 1655000562.385 1655001592.151 1655112353.373 1655125492.886 1655125493.966 1655125735.944 1655156918.371
191907133,1654998983.130 1655000644.125 1655000644.688 1655001593.665 1655112302.033 1655182611.875 1655182612.656 1655186733.284
191907181,1654998983.650 1655000690.173 1655000690.767 1655001594.927 1655112302.192 1655130306.801 1655130307.046 1655130577.528 1655157219.042
191907846,1654999883.660 1655001416.347 1655001416.885 1655002817.921 1655112354.382 1655143992.529 1655143993.311 1655144383.532 1655156737.868
191909379,1655001684.074 1655003429.477 1655003430.031 1655003945.544 1655026664.940 1655163248.463 1655163308.600 1655167125.717 1655181574.812
191910043,1655002583.702 1655004278.306 1655004278.836 1655005209.331 1655026652.622 1655148532.962 1655148593.102 1655151485.672 1655157907.919
191910456,1655003183.914 1655003185.687 1655003186.169 1655003941.041 1655026662.469 1655174999.174 1655174999.454 1655178069.398 1655179318.104
191910985,1655003784.835 1655005471.735 1655005472.237 1655006439.407 1655112411.824 1655152720.129 1655152780.137 1655154596.194 1655158131.902
191911602,1655004683.736 1655006232.662 1655006233.258 1655006610.773 1655071661.597 1655103019.109 1655103291.640 1655117371.174 1655117773.905
191911627,1655004684.232 1655006247.163 1655006247.641 1655014082.283 1655112360.315 1655167637.107 1655167697.172 1655169017.278 1655181999.007
191913045,1655006184.871 1655007971.966 1655007972.779 1655014246.320 1655112412.652 1655169170.078 1655169170.552 1655175118.685 1655175806.994
191913208,1655006484.073 1655008145.869 1655008146.491 1655014238.319 1655142127.384 1655142127.585 1655149858.118 1655157876.351
191913391,1655006783.826 1655008426.648 1655008427.708 1655014247.882 1655112363.194 1655182312.586 1655182312.945 1655186732.944
191913448,1655006783.973 1655006793.734 1655006794.122 1655014079.890 1655112377.501 1655144804.524 1655144804.737 1655145345.671 1655156394.204
191914052,1655007983.833 1655009769.972 1655009770.486 1655014205.532 1655026684.611 1655132231.396 1655132231.621 1655135815.385 1655156404.248
191914370,1655008883.332 1655010528.289 1655010529.250 1655014284.755 1655112343.550 1655133614.057 1655133615.285 1655134004.489 1655156674.637
191914630,1655009484.008 1655011210.948 1655011211.493 1655014359.665 1655071662.326 1655100225.340 1655100435.794 1655103200.256 1655103235.955
191914661,1655009783.005 1655011316.384 1655011316.846 1655014367.000 1655112346.906 1655152599.867 1655152660.062 1655154914.716 1655157159.451
191914806,1655010083.079 1655011754.977 1655011756.020 1655014370.860 1655112112.453 1655126549.162 1655126549.335 1655127270.528 1655157875.878
191914842,1655010083.868 1655011858.453 1655011859.132 1655014372.017 1655112348.598 1655169288.683 1655169289.397 1655175512.259 1655175837.926
191914856,1655010383.463 1655011893.163 1655011893.936 1655014372.522 1655112113.336 1655141316.224 1655141316.479 1655143871.437 1655157867.852
191914893,1655010383.465 1655011969.386 1655011970.248 1655014332.393 1655026000.918 1655122605.286 1655126758.582 1655129614.534 1655156486.370
191914928,1655010383.524 1655012050.552 1655012051.195 1655014374.224 1655112114.470 1655138279.512 1655138279.726 1655145525.038 1655156337.808
191914981,1655010683.174 1655012187.944 1655012188.443 1655014375.865 1655112114.069 1655163608.565 1655163609.005 1655167124.552 1655181682.360
191915054,1655010683.544 1655012409.624 1655012410.098 1655014340.410 1655112115.223 1655140324.499 1655140324.747 1655140623.170 1655157855.246
191915178,1655011283.532 1655012841.937 1655012842.729 1655014344.126 1655112115.960 1655139239.941 1655139240.250 1655139606.520 1655157877.241
191915401,1655011883.773 1655013503.258 1655013504.234 1655014758.353 1655112354.881 1655126607.542 1655126608.076 1655127269.487 1655156706.056
191915577,1655012483.331 1655014098.846 1655014099.934 1655014763.135 1655112357.328 1655150130.227 1655153771.514 1655156900.483
191915754,1655013083.784 1655014741.359 1655014742.379 1655015991.443 1655112124.621 1655139330.113 1655139330.371 1655145165.285 1655157883.197
191915893,1655013684.248 1655015304.305 1655015304.885 1655015994.119 1655112127.688 1655154132.086 1655154192.085 1655158707.006 1655181947.187
191915928,1655013683.796 1655015480.094 1655015480.804 1655015994.703 1655112126.602 1655173976.603 1655173976.779 1655174398.706 1655175745.014
191915934,1655013983.649 1655015518.146 1655015519.090 1655015994.930 1655112361.069 1655124322.699 1655124323.076 1655124652.977 1655157224.192
191915940,1655013984.017 1655015542.288 1655015543.441 1655015995.250 1655112361.244 1655129434.488 1655129435.019 1655130047.667 1655156828.927
191916102,1655014583.765 1655016124.991 1655016126.137 1655017255.721 1655112129.051 1655167696.691 1655167697.112 1655169619.410 1655181646.547
191916168,1655014883.513 1655016496.281 1655016497.359 1655017257.104 1655112130.314 1655182372.867 1655182373.083
191916203,1655014883.502 1655016685.743 1655016686.411 1655017256.869 1655112131.056 1655154282.919 1655154283.731 1655159939.667 1655181655.996
191916376,1655015783.896 1655017323.086 1655018335.701 1655112134.969 1655138188.740 1655138189.035 1655156355.167
191916429,1655015783.688 1655017444.693 1655017445.831 1655018336.531 1655140261.528 1655186914.050
191916519,1655016084.290 1655017811.818 1655017812.538 1655018337.655 1655112136.460 1655176233.883 1655176234.628 1655179001.745 1655181620.881
191916567,1655016383.873 1655018049.152 1655018338.595 1655112294.187 1655174608.368 1655174668.439 1655177197.652 1655179357.458
191916577,1655016384.060 1655018105.875 1655018338.931 1655112367.860 1655151426.159 1655151426.949 1655155304.247 1655156920.764
191916584,1655016383.995 1655018132.981 1655018133.805 1655018338.963 1655112137.417 1655175720.277 1655175721.177 1655179298.914 1655181616.234
191916642,1655016684.017 1655018403.313 1655018403.961 1655019597.047 1655112368.067 1655133584.753 1655133584.992 1655135779.198 1655156987.428
191916711,1655016984.139 1655018730.399 1655018731.459 1655019234.957 1655071663.038 1655100133.742 1655100344.189 1655103139.407 1655103262.699
191916839,1655017584.337 1655017588.964 1655017589.482 1655018337.254 1655112135.785 1655151182.634 1655151183.566 1655154102.262 1655157858.897
191917475,1655020883.592 1655022489.870 1655022490.723 1655023175.593 1655112415.417 1655168656.880 1655168657.344 1655177378.549 1655181992.164
191917799,1655022683.878 1655024374.586 1655024375.991 1655025549.555 1655112153.876 1655174998.868 1655174999.117 1655177198.310 1655179262.987
191918624,1655027485.280 1655029060.587 1655029061.341 1655030421.022 1655112163.477 1655124681.426 1655124741.585 1655124952.910 1655156441.246
191918653,1655027484.911 1655029225.259 1655029226.065 1655030421.025 1655112375.141 1655124351.318 1655124352.735 1655124653.075 1655156744.720
191918915,1655028982.372 1655030645.967 1655030646.462 1655031504.634 1655112165.751 1655124502.193 1655124502.368 1655124892.391 1655156339.773
191919090,1655030182.358 1655031894.714 1655031895.277 1655032765.514 1655112168.396 1655129885.456 1655129885.681 1655130185.203 1655157922.591
191919395,1655032282.336 1655033901.902 1655033902.981 1655035290.058 1655112171.021 1655175088.987 1655175089.282 1655175629.750 1655181609.220
191919498,1655032883.435 1655034584.333 1655034585.163 1655035291.055 1655112172.037 1655133705.568 1655133705.751 1655135508.239 1655158140.858
191919707,1655034084.513 1655035739.321 1655035740.555 1655036343.616 1655112174.936 1655124353.139 1655124353.361 1655124622.958 1655157946.565
191919792,1655034384.744 1655036075.330 1655036076.334 1655036344.825 1655112176.386 1655148023.187 1655148023.510 1655163789.978 1655181972.645
191920181,1655035885.022 1655037588.554 1655037589.131 1655038689.034 1655112375.663 1655187515.497 1655187515.653
191920251,1655036184.676 1655037863.366 1655037864.131 1655038690.727 1655112122.068 1655126518.349 1655126519.438 1655126999.789 1655157943.921
191920388,1655036784.745 1655038390.388 1655038391.085 1655038693.079 1655112124.778 1655134876.928 1655134877.123 1655136440.067 1655157128.476
191920442,1655037084.834 1655038607.179 1655038608.396 1655038694.409 1655112129.654 1655126578.532 1655126638.666 1655128984.444 1655157916.351
191920614,1655037684.930 1655039235.681 1655039236.564 1655039954.248 1655112130.879 1655163007.517 1655163008.305 1655163428.904 1655181668.951
191920677,1655037685.306 1655039429.929 1655039430.760 1655039955.206 1655112131.955 1655128831.986 1655128892.008 1655131569.813 1655157885.417
191921096,1655038925.977 1655038927.997 1655038930.019 1655038932.038 1655038934.054 1655038936.070 1655040681.472 1655040681.929 1655041248.389 1655041953.695 1655112141.430 1655160632.432 1655160634.270 1655160995.910 1655181710.604
191921580,1655040385.372 1655041945.042 1655041945.721 1655042331.651 1655112152.454 1655176657.681 1655176658.093 1655176986.834 1655179289.007
191921749,1655040685.324 1655042336.895 1655042337.358 1655043590.244 1655112156.686 1655168175.880 1655168176.281 1655168779.059 1655178260.468
191921815,1655040985.053 1655042490.646 1655042491.444 1655043592.024 1655112158.868 1655138788.784 1655138788.989 1655145074.743 1655156340.210
191921858,1655040985.189 1655042613.864 1655042614.314 1655043593.869 1655112159.788 1655148232.667 1655148233.125 1655148564.665 1655156359.846
191922177,1655041585.494 1655043266.833 1655043267.381 1655043590.705 1655112169.685 1655174158.718 1655174159.223 1655179392.510 1655181190.074
191922220,1655041585.694 1655043377.969 1655043378.968 1655043591.991 1655112170.567 1655126666.844 1655126667.511 1655127090.753 1655157911.845
191922305,1655041885.407 1655043564.752 1655043565.800 1655044822.366 1655112173.215 1655175269.256 1655175269.642 1655176836.446 1655181657.600
191922388,1655042185.399 1655043743.250 1655043743.917 1655044822.939 1655112177.169 1655139000.442 1655139002.125 1655145193.998 1655157180.703
191922488,1655042186.193 1655043918.944 1655043920.084 1655044824.869 1655112177.287 1655152208.637 1655152209.024 1655155394.098 1655158152.725
